player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,rad_win
Spirit Breaker,Venomancer,Weaver,Tidehunter,Pudge,Legion Commander,Sniper,Shadow Fiend,Vengeful Spirit,Earthshaker,True
Silencer,Anti-Mage,Dark Seer,Lina,Weaver,Lich,Bloodseeker,Tiny,Monkey King,Medusa,False
Viper,Spectre,Tinker,Bristleback,Nyx Assassin,Templar Assassin,Gyrocopter,Keeper of the Light,Chen,Ancient Apparition,False
Gyrocopter,Batrider,Meepo,Storm Spirit,Io,Drow Ranger,Luna,Jakiro,Lone Druid,Huskar,False
Medusa,Brewmaster,Gyrocopter,Spectre,Keeper of the Light,Warlock,Enigma,Chaos Knight,Queen of Pain,Batrider,False
Leshrac,Riki,Alchemist,Monkey King,Razor,Axe,Phantom Assassin,Drow Ranger,Slardar,Pudge,True
Anti-Mage,Dazzle,Ancient Apparition,Techies,Phoenix,Oracle,Pugna,Lycan,Luna,Queen of Pain,False
Juggernaut,Pudge,Clinkz,Sniper,Viper,Bounty Hunter,Omniknight,Invoker,Storm Spirit,Weaver,True
Nyx Assassin,Phantom Lancer,Mirana,Dark Seer,Lycan,Drow Ranger,Treant Protector,Alchemist,Razor,Pugna,False
Ogre Magi,Luna,Enchantress,Phoenix,Lycan,Rubick,Doom,Dragon Knight,Ursa,Oracle,True
Crystal Maiden,Ogre Magi,Brewmaster,Lycan,Razor,Riki,Visage,Doom,Witch Doctor,Zeus,True
Alchemist,Skywrath Mage,Venomancer,Centaur Warrunner,Keeper of the Light,Arc Warden,Lone Druid,Ancient Apparition,Juggernaut,Lina,True
Jakiro,Riki,Windranger,Brewmaster,Tinker,Witch Doctor,Silencer,Phantom Lancer,Shadow Shaman,Axe,False
Clinkz,Bloodseeker,Necrophos,Sven,Nature's Prophet,Riki,Faceless Void,Doom,Troll Warlord,Crystal Maiden,True
Nature's Prophet,Troll Warlord,Magnus,Ember Spirit,Luna,Jakiro,Templar Assassin,Lion,Clinkz,Warlock,True
Bounty Hunter,Treant Protector,Juggernaut,Ancient Apparition,Monkey King,Earthshaker,Nyx Assassin,Faceless Void,Invoker,Timbersaw,False
Terrorblade,Sniper,Ursa,Sand King,Invoker,Puck,Monkey King,Huskar,Enigma,Riki,True
Juggernaut,Doom,Slardar,Invoker,Magnus,Ancient Apparition,Clinkz,Skywrath Mage,Dazzle,Centaur Warrunner,True
Abaddon,Venomancer,Shadow Demon,Morphling,Lycan,Elder Titan,Warlock,Wraith King,Legion Commander,Puck,True
Sven,Spirit Breaker,Underlord,Huskar,Troll Warlord,Earth Spirit,Ogre Magi,Luna,Bounty Hunter,Lifestealer,True
Earthshaker,Troll Warlord,Pudge,Magnus,Tiny,Lina,Doom,Viper,Huskar,Juggernaut,True
Faceless Void,Phantom Assassin,Riki,Sniper,Puck,Leshrac,Visage,Terrorblade,Ember Spirit,Drow Ranger,True
Axe,Ogre Magi,Juggernaut,Shadow Fiend,Sniper,Phantom Assassin,Zeus,Lion,Wraith King,Dragon Knight,True
Beastmaster,Vengeful Spirit,Abaddon,Luna,Lone Druid,Pugna,Ogre Magi,Puck,Outworld Devourer,Oracle,True
Clinkz,Necrophos,Kunkka,Troll Warlord,Oracle,Windranger,Legion Commander,Ancient Apparition,Wraith King,Silencer,True
Bristleback,Drow Ranger,Luna,Troll Warlord,Alchemist,Tidehunter,Legion Commander,Undying,Keeper of the Light,Monkey King,True
Enigma,Meepo,Razor,Tinker,Pugna,Undying,Timbersaw,Tidehunter,Queen of Pain,Bristleback,True
Jakiro,Crystal Maiden,Shadow Demon,Lich,Warlock,Earthshaker,Mirana,Chaos Knight,Night Stalker,Doom,True
Ember Spirit,Pugna,Spirit Breaker,Dark Seer,Slark,Queen of Pain,Oracle,Pudge,Drow Ranger,Viper,False
Necrophos,Keeper of the Light,Legion Commander,Tinker,Tiny,Bloodseeker,Medusa,Drow Ranger,Vengeful Spirit,Tidehunter,False
Vengeful Spirit,Arc Warden,Venomancer,Kunkka,Slark,Phantom Assassin,Timbersaw,Underlord,Dragon Knight,Bane,True
Sven,Chen,Gyrocopter,Enchantress,Legion Commander,Ursa,Drow Ranger,Nyx Assassin,Tusk,Bounty Hunter,False
Axe,Brewmaster,Slark,Clinkz,Dark Seer,Razor,Lion,Kunkka,Alchemist,Oracle,False
Underlord,Shadow Demon,Sniper,Kunkka,Medusa,Tusk,Broodmother,Storm Spirit,Phantom Lancer,Silencer,True
Outworld Devourer,Pugna,Elder Titan,Jakiro,Anti-Mage,Sniper,Riki,Alchemist,Lone Druid,Lifestealer,True
Death Prophet,Abaddon,Jakiro,Phantom Lancer,Vengeful Spirit,Magnus,Clockwerk,Tiny,Rubick,Ember Spirit,True
Juggernaut,Earthshaker,Venomancer,Treant Protector,Batrider,Windranger,Magnus,Bounty Hunter,Outworld Devourer,Mirana,False
Venomancer,Nature's Prophet,Juggernaut,Naga Siren,Legion Commander,Timbersaw,Morphling,Dazzle,Tidehunter,Warlock,True
Phantom Assassin,Queen of Pain,Witch Doctor,Shadow Shaman,Puck,Viper,Troll Warlord,Wraith King,Ancient Apparition,Crystal Maiden,True
Oracle,Pudge,Windranger,Ursa,Elder Titan,Keeper of the Light,Troll Warlord,Broodmother,Enigma,Tidehunter,True
Huskar,Monkey King,Tinker,Phantom Lancer,Winter Wyvern,Windranger,Witch Doctor,Clinkz,Chaos Knight,Enigma,True
Legion Commander,Gyrocopter,Templar Assassin,Sniper,Silencer,Dragon Knight,Luna,Spirit Breaker,Clinkz,Leshrac,False
Ogre Magi,Clockwerk,Mirana,Rubick,Kunkka,Troll Warlord,Juggernaut,Lion,Silencer,Dazzle,True
Dark Seer,Jakiro,Enchantress,Windranger,Tidehunter,Meepo,Nyx Assassin,Storm Spirit,Pudge,Dragon Knight,False
Axe,Enchantress,Troll Warlord,Tinker,Lich,Chen,Dark Seer,Bane,Keeper of the Light,Monkey King,True
Broodmother,Razor,Sven,Lina,Clockwerk,Bristleback,Ursa,Tidehunter,Earthshaker,Earth Spirit,True
Oracle,Lion,Sven,Faceless Void,Bounty Hunter,Bane,Treant Protector,Pudge,Omniknight,Chaos Knight,False
Ursa,Viper,Enigma,Underlord,Sniper,Shadow Fiend,Pugna,Troll Warlord,Drow Ranger,Bloodseeker,True
Vengeful Spirit,Phoenix,Razor,Phantom Lancer,Treant Protector,Ancient Apparition,Meepo,Arc Warden,Chaos Knight,Clinkz,False
Slark,Phantom Lancer,Tidehunter,Omniknight,Vengeful Spirit,Dark Seer,Enchantress,Storm Spirit,Chen,Timbersaw,True
Chaos Knight,Pugna,Silencer,Venomancer,Enigma,Nature's Prophet,Bane,Juggernaut,Earthshaker,Tidehunter,True
Earthshaker,Luna,Shadow Shaman,Enchantress,Outworld Devourer,Slardar,Sniper,Skywrath Mage,Axe,Morphling,False
Death Prophet,Phantom Assassin,Earthshaker,Anti-Mage,Riki,Disruptor,Faceless Void,Slark,Lion,Drow Ranger,True
Meepo,Riki,Lifestealer,Earthshaker,Death Prophet,Wraith King,Queen of Pain,Magnus,Enchantress,Templar Assassin,False
Anti-Mage,Shadow Fiend,Sven,Viper,Lion,Shadow Shaman,Clinkz,Axe,Juggernaut,Pudge,False
Necrophos,Morphling,Pudge,Queen of Pain,Omniknight,Invoker,Luna,Kunkka,Bloodseeker,Sniper,True
Zeus,Pudge,Bloodseeker,Slardar,Kunkka,Crystal Maiden,Bounty Hunter,Shadow Fiend,Ogre Magi,Phantom Assassin,False
Lone Druid,Earthshaker,Mirana,Monkey King,Venomancer,Slardar,Enigma,Silencer,Treant Protector,Techies,True
Skywrath Mage,Lich,Batrider,Leshrac,Tidehunter,Warlock,Dark Seer,Vengeful Spirit,Razor,Gyrocopter,True
Venomancer,Death Prophet,Shadow Shaman,Lycan,Sand King,Sniper,Abaddon,Alchemist,Lone Druid,Lion,True
Ancient Apparition,Invoker,Tiny,Bloodseeker,Kunkka,Earthshaker,Templar Assassin,Zeus,Lifestealer,Axe,False
Weaver,Nature's Prophet,Necrophos,Ogre Magi,Visage,Ursa,Troll Warlord,Keeper of the Light,Chen,Outworld Devourer,True
Tiny,Bristleback,Lifestealer,Earth Spirit,Shadow Fiend,Mirana,Dazzle,Windranger,Treant Protector,Abaddon,True
Necrophos,Ogre Magi,Axe,Troll Warlord,Anti-Mage,Viper,Wraith King,Sniper,Huskar,Invoker,False
Chaos Knight,Anti-Mage,Phoenix,Viper,Nature's Prophet,Outworld Devourer,Lone Druid,Bloodseeker,Tidehunter,Jakiro,True
Sven,Lycan,Riki,Gyrocopter,Bounty Hunter,Alchemist,Pudge,Death Prophet,Dark Seer,Viper,True
Lycan,Invoker,Brewmaster,Phoenix,Treant Protector,Doom,Naga Siren,Disruptor,Terrorblade,Lone Druid,False
Phantom Assassin,Mirana,Dark Seer,Ogre Magi,Wraith King,Windranger,Queen of Pain,Viper,Legion Commander,Io,False
Centaur Warrunner,Invoker,Wraith King,Bloodseeker,Juggernaut,Gyrocopter,Treant Protector,Razor,Enigma,Phantom Assassin,False
Gyrocopter,Luna,Slark,Silencer,Nyx Assassin,Juggernaut,Zeus,Treant Protector,Bloodseeker,Razor,False
Tinker,Storm Spirit,Spectre,Techies,Venomancer,Viper,Kunkka,Rubick,Earthshaker,Bloodseeker,False
Silencer,Anti-Mage,Zeus,Weaver,Bane,Undying,Outworld Devourer,Mirana,Bloodseeker,Venomancer,True
Zeus,Mirana,Witch Doctor,Broodmother,Dazzle,Lich,Nature's Prophet,Morphling,Naga Siren,Juggernaut,False
Ember Spirit,Morphling,Spirit Breaker,Vengeful Spirit,Phoenix,Undying,Earthshaker,Zeus,Juggernaut,Silencer,False
Underlord,Chaos Knight,Lion,Kunkka,Legion Commander,Pudge,Sven,Windranger,Keeper of the Light,Bloodseeker,False
Brewmaster,Terrorblade,Clockwerk,Morphling,Necrophos,Magnus,Dazzle,Spirit Breaker,Queen of Pain,Phantom Lancer,True
Techies,Storm Spirit,Windranger,Drow Ranger,Crystal Maiden,Kunkka,Phantom Assassin,Chen,Io,Nature's Prophet,True
Legion Commander,Silencer,Ogre Magi,Phantom Assassin,Faceless Void,Magnus,Razor,Rubick,Bane,Sniper,False
Earth Spirit,Lina,Outworld Devourer,Lone Druid,Venomancer,Chaos Knight,Spectre,Juggernaut,Wraith King,Nature's Prophet,True
Legion Commander,Pudge,Abaddon,Luna,Anti-Mage,Invoker,Earthshaker,Queen of Pain,Crystal Maiden,Juggernaut,False
Monkey King,Slardar,Beastmaster,Io,Broodmother,Terrorblade,Vengeful Spirit,Oracle,Venomancer,Witch Doctor,True
Centaur Warrunner,Sven,Morphling,Windranger,Enigma,Sand King,Drow Ranger,Winter Wyvern,Bristleback,Invoker,False
Monkey King,Luna,Alchemist,Troll Warlord,Viper,Axe,Abaddon,Bristleback,Phantom Assassin,Zeus,True
Winter Wyvern,Razor,Night Stalker,Nyx Assassin,Dazzle,Wraith King,Slark,Windranger,Treant Protector,Oracle,False
Sven,Venomancer,Necrophos,Rubick,Monkey King,Razor,Queen of Pain,Mirana,Earthshaker,Ember Spirit,True
Troll Warlord,Bounty Hunter,Juggernaut,Sniper,Razor,Arc Warden,Omniknight,Crystal Maiden,Ember Spirit,Nyx Assassin,True
Nature's Prophet,Sand King,Tidehunter,Nyx Assassin,Sniper,Ogre Magi,Tinker,Monkey King,Juggernaut,Zeus,False
Luna,Ember Spirit,Morphling,Visage,Ogre Magi,Puck,Batrider,Juggernaut,Underlord,Faceless Void,True
Lifestealer,Earth Spirit,Venomancer,Sand King,Shadow Shaman,Undying,Slardar,Sniper,Juggernaut,Centaur Warrunner,False
Juggernaut,Shadow Demon,Treant Protector,Centaur Warrunner,Pudge,Axe,Windranger,Omniknight,Abaddon,Mirana,False
Spirit Breaker,Viper,Ursa,Mirana,Pudge,Storm Spirit,Drow Ranger,Death Prophet,Huskar,Necrophos,False
Phantom Lancer,Sven,Naga Siren,Pugna,Tusk,Io,Enigma,Venomancer,Shadow Fiend,Troll Warlord,False
Morphling,Pudge,Huskar,Enigma,Tinker,Chaos Knight,Witch Doctor,Clockwerk,Invoker,Clinkz,True
Wraith King,Windranger,Meepo,Omniknight,Puck,Brewmaster,Ember Spirit,Shadow Demon,Storm Spirit,Shadow Shaman,False
Windranger,Beastmaster,Meepo,Chaos Knight,Ursa,Io,Luna,Monkey King,Tusk,Skywrath Mage,True
Nyx Assassin,Storm Spirit,Wraith King,Monkey King,Kunkka,Phantom Assassin,Pudge,Jakiro,Mirana,Puck,True
Drow Ranger,Tinker,Shadow Shaman,Clinkz,Alchemist,Dragon Knight,Chaos Knight,Ancient Apparition,Tidehunter,Monkey King,True
Slark,Zeus,Skywrath Mage,Ancient Apparition,Techies,Underlord,Troll Warlord,Magnus,Visage,Tinker,False
Luna,Terrorblade,Bane,Monkey King,Spirit Breaker,Nature's Prophet,Pudge,Crystal Maiden,Slark,Viper,False
Juggernaut,Weaver,Templar Assassin,Lich,Doom,Bounty Hunter,Spirit Breaker,Clinkz,Phantom Assassin,Centaur Warrunner,False
Brewmaster,Terrorblade,Riki,Viper,Monkey King,Ember Spirit,Sven,Kunkka,Luna,Chen,True
Puck,Medusa,Terrorblade,Treant Protector,Warlock,Outworld Devourer,Riki,Nyx Assassin,Chaos Knight,Sand King,False
Winter Wyvern,Lifestealer,Bounty Hunter,Vengeful Spirit,Phantom Assassin,Windranger,Bristleback,Ancient Apparition,Doom,Viper,False
Nature's Prophet,Broodmother,Keeper of the Light,Bane,Huskar,Sniper,Tiny,Necrophos,Bloodseeker,Troll Warlord,True
Legion Commander,Phantom Assassin,Ancient Apparition,Necrophos,Earthshaker,Anti-Mage,Tidehunter,Jakiro,Windranger,Bounty Hunter,False
Skywrath Mage,Ursa,Phantom Assassin,Morphling,Centaur Warrunner,Venomancer,Huskar,Clockwerk,Medusa,Pugna,True
Faceless Void,Techies,Timbersaw,Storm Spirit,Visage,Clinkz,Shadow Fiend,Bloodseeker,Windranger,Nature's Prophet,False
Broodmother,Alchemist,Skywrath Mage,Death Prophet,Dazzle,Enchantress,Terrorblade,Ogre Magi,Nature's Prophet,Chen,True
Shadow Fiend,Phantom Assassin,Tidehunter,Sniper,Nature's Prophet,Riki,Bristleback,Tinker,Sand King,Pudge,False
Phantom Lancer,Slark,Kunkka,Nyx Assassin,Phantom Assassin,Invoker,Tiny,Lycan,Pugna,Terrorblade,False
Ogre Magi,Lina,Sniper,Visage,Pudge,Oracle,Templar Assassin,Enigma,Wraith King,Windranger,False
Winter Wyvern,Ember Spirit,Luna,Sven,Timbersaw,Phantom Lancer,Skywrath Mage,Terrorblade,Oracle,Necrophos,False
Ancient Apparition,Witch Doctor,Viper,Jakiro,Sven,Pudge,Spirit Breaker,Abaddon,Dazzle,Juggernaut,True
Mirana,Skywrath Mage,Shadow Fiend,Monkey King,Arc Warden,Batrider,Clinkz,Lycan,Faceless Void,Bane,False
Phantom Assassin,Huskar,Keeper of the Light,Vengeful Spirit,Lich,Sniper,Spirit Breaker,Invoker,Queen of Pain,Lifestealer,False
Timbersaw,Arc Warden,Troll Warlord,Shadow Fiend,Spectre,Bane,Bristleback,Lifestealer,Jakiro,Tiny,False
Terrorblade,Sniper,Faceless Void,Pudge,Puck,Lina,Rubick,Abaddon,Phantom Assassin,Windranger,False
Ancient Apparition,Lich,Timbersaw,Axe,Io,Puck,Skywrath Mage,Venomancer,Underlord,Razor,False
Chaos Knight,Riki,Razor,Vengeful Spirit,Mirana,Clockwerk,Ember Spirit,Gyrocopter,Sand King,Pudge,True
Oracle,Ancient Apparition,Batrider,Chen,Tidehunter,Tusk,Medusa,Phantom Lancer,Death Prophet,Nature's Prophet,False
Dragon Knight,Shadow Fiend,Necrophos,Skywrath Mage,Visage,Sniper,Witch Doctor,Viper,Naga Siren,Huskar,True
Alchemist,Necrophos,Legion Commander,Io,Razor,Oracle,Ancient Apparition,Centaur Warrunner,Ogre Magi,Weaver,True
Troll Warlord,Earth Spirit,Phantom Assassin,Dazzle,Dark Seer,Enigma,Leshrac,Alchemist,Elder Titan,Earthshaker,True
Enigma,Pudge,Necrophos,Venomancer,Razor,Morphling,Underlord,Monkey King,Centaur Warrunner,Shadow Fiend,True
Kunkka,Beastmaster,Legion Commander,Spectre,Axe,Tidehunter,Riki,Dark Seer,Enchantress,Io,True
Lone Druid,Lion,Witch Doctor,Tinker,Terrorblade,Axe,Underlord,Tusk,Warlock,Riki,False
Bloodseeker,Pudge,Phantom Assassin,Riki,Venomancer,Dazzle,Drow Ranger,Mirana,Beastmaster,Ursa,False
Pudge,Spirit Breaker,Clinkz,Lion,Night Stalker,Phantom Lancer,Viper,Zeus,Necrophos,Doom,True
Night Stalker,Tinker,Enchantress,Omniknight,Alchemist,Lifestealer,Death Prophet,Treant Protector,Bristleback,Phantom Assassin,False
Shadow Fiend,Bane,Storm Spirit,Lifestealer,Nature's Prophet,Monkey King,Clinkz,Disruptor,Troll Warlord,Windranger,False
Bloodseeker,Kunkka,Shadow Shaman,Skywrath Mage,Treant Protector,Bristleback,Razor,Nyx Assassin,Omniknight,Beastmaster,True
Phantom Assassin,Meepo,Tidehunter,Timbersaw,Batrider,Weaver,Luna,Medusa,Chen,Death Prophet,False
Crystal Maiden,Morphling,Phoenix,Alchemist,Storm Spirit,Windranger,Weaver,Sven,Bloodseeker,Pudge,False
Earthshaker,Slark,Legion Commander,Shadow Fiend,Zeus,Sniper,Anti-Mage,Storm Spirit,Phantom Assassin,Necrophos,False
Ursa,Windranger,Juggernaut,Sand King,Enchantress,Ogre Magi,Leshrac,Invoker,Anti-Mage,Nyx Assassin,True
Lina,Silencer,Slardar,Witch Doctor,Chaos Knight,Night Stalker,Timbersaw,Omniknight,Mirana,Lycan,True
Zeus,Ogre Magi,Arc Warden,Shadow Demon,Io,Weaver,Slark,Kunkka,Morphling,Gyrocopter,False
Bloodseeker,Timbersaw,Clinkz,Lifestealer,Luna,Shadow Fiend,Sniper,Queen of Pain,Morphling,Skywrath Mage,False
Meepo,Legion Commander,Lina,Io,Visage,Sniper,Puck,Nature's Prophet,Axe,Ogre Magi,False
Enigma,Lion,Nyx Assassin,Slark,Warlock,Monkey King,Razor,Clockwerk,Enchantress,Bloodseeker,True
Mirana,Faceless Void,Enchantress,Lion,Beastmaster,Zeus,Troll Warlord,Phantom Assassin,Sniper,Clinkz,True
Riki,Abaddon,Templar Assassin,Drow Ranger,Luna,Tiny,Sven,Anti-Mage,Sniper,Weaver,True
Wraith King,Shadow Fiend,Tidehunter,Spectre,Mirana,Necrophos,Broodmother,Venomancer,Alchemist,Templar Assassin,False
Axe,Bounty Hunter,Ember Spirit,Windranger,Pudge,Clinkz,Zeus,Timbersaw,Tinker,Spirit Breaker,False
Invoker,Phantom Assassin,Ogre Magi,Pudge,Luna,Legion Commander,Venomancer,Sven,Sniper,Earth Spirit,True
Underlord,Luna,Death Prophet,Visage,Spirit Breaker,Sven,Mirana,Phoenix,Earth Spirit,Winter Wyvern,False
Winter Wyvern,Bane,Warlock,Undying,Earthshaker,Disruptor,Spirit Breaker,Beastmaster,Chaos Knight,Phantom Assassin,False
Razor,Alchemist,Drow Ranger,Lich,Viper,Phantom Assassin,Abaddon,Axe,Tidehunter,Ogre Magi,True
Oracle,Visage,Vengeful Spirit,Outworld Devourer,Treant Protector,Monkey King,Queen of Pain,Lone Druid,Venomancer,Drow Ranger,True
Skywrath Mage,Tidehunter,Earth Spirit,Shadow Shaman,Alchemist,Clinkz,Ursa,Beastmaster,Luna,Faceless Void,False
Magnus,Shadow Fiend,Chaos Knight,Lifestealer,Ursa,Sand King,Nature's Prophet,Timbersaw,Clinkz,Lina,False
Windranger,Mirana,Rubick,Bounty Hunter,Drow Ranger,Nyx Assassin,Weaver,Ember Spirit,Earthshaker,Nature's Prophet,True
Winter Wyvern,Lina,Omniknight,Lycan,Alchemist,Shadow Demon,Lion,Abaddon,Sand King,Tidehunter,True
Bane,Bloodseeker,Enigma,Weaver,Anti-Mage,Tidehunter,Lich,Wraith King,Sniper,Centaur Warrunner,True
Chen,Gyrocopter,Lycan,Techies,Bounty Hunter,Legion Commander,Clockwerk,Undying,Viper,Batrider,True
Keeper of the Light,Lion,Spectre,Bloodseeker,Luna,Undying,Bristleback,Shadow Fiend,Wraith King,Troll Warlord,False
Spectre,Phoenix,Necrophos,Silencer,Mirana,Tinker,Queen of Pain,Phantom Assassin,Death Prophet,Shadow Fiend,False
Abaddon,Tidehunter,Jakiro,Templar Assassin,Dragon Knight,Troll Warlord,Outworld Devourer,Crystal Maiden,Keeper of the Light,Broodmother,False
Lycan,Nature's Prophet,Centaur Warrunner,Venomancer,Pugna,Treant Protector,Tidehunter,Shadow Demon,Axe,Lifestealer,True
Vengeful Spirit,Gyrocopter,Lina,Shadow Demon,Medusa,Sand King,Oracle,Huskar,Omniknight,Ember Spirit,False
Magnus,Arc Warden,Doom,Drow Ranger,Slark,Witch Doctor,Windranger,Skywrath Mage,Nature's Prophet,Warlock,True
Mirana,Lion,Keeper of the Light,Lycan,Pugna,Lina,Weaver,Bane,Outworld Devourer,Sniper,True
Earthshaker,Sniper,Drow Ranger,Luna,Tidehunter,Clockwerk,Faceless Void,Bristleback,Vengeful Spirit,Mirana,False
Templar Assassin,Techies,Beastmaster,Io,Spirit Breaker,Axe,Keeper of the Light,Omniknight,Disruptor,Batrider,True
Chen,Clockwerk,Pudge,Elder Titan,Necrophos,Skywrath Mage,Keeper of the Light,Batrider,Silencer,Tidehunter,True
Enchantress,Tidehunter,Dazzle,Clinkz,Chaos Knight,Medusa,Shadow Fiend,Riki,Zeus,Bristleback,True
Omniknight,Arc Warden,Leshrac,Beastmaster,Gyrocopter,Pudge,Skywrath Mage,Faceless Void,Wraith King,Rubick,True
Silencer,Slardar,Shadow Fiend,Ember Spirit,Phoenix,Juggernaut,Queen of Pain,Axe,Legion Commander,Night Stalker,False
Slardar,Skywrath Mage,Riki,Phantom Assassin,Tinker,Pudge,Troll Warlord,Sniper,Anti-Mage,Necrophos,False
Vengeful Spirit,Sand King,Naga Siren,Tidehunter,Crystal Maiden,Troll Warlord,Earth Spirit,Tusk,Doom,Drow Ranger,True
Phantom Assassin,Windranger,Riki,Undying,Beastmaster,Nyx Assassin,Lina,Tinker,Brewmaster,Anti-Mage,False
Elder Titan,Batrider,Abaddon,Treant Protector,Bounty Hunter,Chen,Rubick,Morphling,Gyrocopter,Enchantress,True
Bounty Hunter,Weaver,Enchantress,Sniper,Keeper of the Light,Morphling,Troll Warlord,Dazzle,Enigma,Razor,True
Ursa,Wraith King,Bane,Lycan,Lone Druid,Queen of Pain,Phantom Lancer,Phantom Assassin,Troll Warlord,Anti-Mage,False
Windranger,Sand King,Witch Doctor,Keeper of the Light,Bloodseeker,Ember Spirit,Slardar,Tusk,Luna,Lycan,True
Dazzle,Phantom Lancer,Invoker,Chaos Knight,Treant Protector,Phantom Assassin,Silencer,Axe,Sniper,Wraith King,False
Legion Commander,Pugna,Crystal Maiden,Brewmaster,Queen of Pain,Night Stalker,Storm Spirit,Clinkz,Wraith King,Jakiro,False
Io,Skywrath Mage,Naga Siren,Lion,Meepo,Outworld Devourer,Crystal Maiden,Timbersaw,Medusa,Drow Ranger,False
Lycan,Dazzle,Enigma,Skywrath Mage,Shadow Fiend,Templar Assassin,Bounty Hunter,Lich,Axe,Troll Warlord,True
Necrophos,Bane,Kunkka,Razor,Outworld Devourer,Alchemist,Undying,Warlock,Io,Juggernaut,True
Luna,Dark Seer,Witch Doctor,Ogre Magi,Phantom Assassin,Zeus,Winter Wyvern,Terrorblade,Undying,Monkey King,False
Centaur Warrunner,Elder Titan,Sniper,Medusa,Dragon Knight,Io,Omniknight,Oracle,Shadow Fiend,Anti-Mage,True
Elder Titan,Io,Juggernaut,Undying,Keeper of the Light,Nature's Prophet,Lycan,Venomancer,Jakiro,Arc Warden,False
Vengeful Spirit,Terrorblade,Undying,Phantom Lancer,Weaver,Zeus,Underlord,Leshrac,Troll Warlord,Dazzle,True
Luna,Lion,Phantom Assassin,Necrophos,Ursa,Kunkka,Jakiro,Enchantress,Sven,Magnus,True
Shadow Shaman,Alchemist,Riki,Dragon Knight,Ursa,Shadow Fiend,Wraith King,Vengeful Spirit,Underlord,Pugna,False
Invoker,Monkey King,Bloodseeker,Rubick,Legion Commander,Silencer,Faceless Void,Lich,Phantom Assassin,Spirit Breaker,False
Bloodseeker,Pudge,Jakiro,Dragon Knight,Clinkz,Bounty Hunter,Sniper,Sven,Ursa,Riki,True
Broodmother,Lina,Sven,Skywrath Mage,Slardar,Ursa,Riki,Phantom Assassin,Rubick,Pugna,False
Vengeful Spirit,Dragon Knight,Chaos Knight,Bloodseeker,Invoker,Legion Commander,Winter Wyvern,Axe,Razor,Juggernaut,False
Venomancer,Bounty Hunter,Juggernaut,Pudge,Medusa,Sniper,Shadow Demon,Nyx Assassin,Windranger,Lone Druid,True
Tiny,Arc Warden,Faceless Void,Shadow Shaman,Zeus,Magnus,Luna,Queen of Pain,Techies,Kunkka,False
Rubick,Slark,Tiny,Clockwerk,Alchemist,Sven,Arc Warden,Luna,Ogre Magi,Pugna,True
Io,Gyrocopter,Bristleback,Dazzle,Faceless Void,Luna,Lich,Viper,Tusk,Riki,False
Ember Spirit,Clinkz,Anti-Mage,Faceless Void,Rubick,Juggernaut,Witch Doctor,Lina,Phantom Assassin,Bloodseeker,False
Puck,Storm Spirit,Tidehunter,Shadow Fiend,Sven,Sand King,Zeus,Windranger,Ursa,Venomancer,True
Leshrac,Dazzle,Beastmaster,Troll Warlord,Skywrath Mage,Omniknight,Enigma,Outworld Devourer,Clinkz,Lone Druid,False
Brewmaster,Spirit Breaker,Lina,Phantom Assassin,Shadow Fiend,Ember Spirit,Axe,Bristleback,Lifestealer,Huskar,True
Gyrocopter,Timbersaw,Legion Commander,Undying,Puck,Vengeful Spirit,Lycan,Nyx Assassin,Ember Spirit,Crystal Maiden,False
Troll Warlord,Phantom Lancer,Chaos Knight,Lion,Warlock,Shadow Shaman,Undying,Zeus,Terrorblade,Bristleback,True
Abaddon,Anti-Mage,Zeus,Phoenix,Vengeful Spirit,Lone Druid,Puck,Bounty Hunter,Troll Warlord,Lina,True
Anti-Mage,Huskar,Riki,Undying,Bloodseeker,Disruptor,Lion,Jakiro,Drow Ranger,Ursa,True
Bounty Hunter,Disruptor,Venomancer,Lion,Juggernaut,Nature's Prophet,Viper,Meepo,Lifestealer,Riki,True
Axe,Pudge,Templar Assassin,Windranger,Wraith King,Skywrath Mage,Sven,Bristleback,Storm Spirit,Techies,True
Riki,Luna,Kunkka,Shadow Fiend,Monkey King,Sniper,Clinkz,Zeus,Bristleback,Sven,False
Phoenix,Slark,Lifestealer,Pugna,Rubick,Enigma,Beastmaster,Huskar,Slardar,Weaver,False
Sniper,Faceless Void,Axe,Alchemist,Kunkka,Visage,Io,Tidehunter,Bounty Hunter,Earth Spirit,True
Clinkz,Luna,Mirana,Lifestealer,Windranger,Storm Spirit,Naga Siren,Drow Ranger,Weaver,Bane,True
