player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,rad_win
Sniper,Jakiro,Centaur Warrunner,Troll Warlord,Rubick,Arc Warden,Spectre,Earthshaker,Nyx Assassin,Morphling,True
Vengeful Spirit,Venomancer,Wraith King,Phantom Assassin,Pudge,Lich,Luna,Dark Seer,Drow Ranger,Sniper,True
Luna,Jakiro,Drow Ranger,Lifestealer,Shadow Shaman,Dazzle,Ursa,Lich,Juggernaut,Tidehunter,True
Phantom Assassin,Outworld Devourer,Bounty Hunter,Clinkz,Lifestealer,Invoker,Arc Warden,Troll Warlord,Windranger,Pudge,True
Kunkka,Silencer,Shadow Fiend,Troll Warlord,Doom,Timbersaw,Viper,Windranger,Tiny,Mirana,False
Spirit Breaker,Broodmother,Undying,Crystal Maiden,Luna,Invoker,Bristleback,Shadow Shaman,Anti-Mage,Sniper,True
Tidehunter,Visage,Necrophos,Chaos Knight,Nature's Prophet,Vengeful Spirit,Phoenix,Lycan,Wraith King,Mirana,False
Invoker,Troll Warlord,Slardar,Phantom Assassin,Riki,Lion,Clinkz,Bristleback,Dragon Knight,Weaver,False
Tinker,Bristleback,Slark,Lion,Weaver,Centaur Warrunner,Sniper,Timbersaw,Kunkka,Witch Doctor,False
Earthshaker,Kunkka,Juggernaut,Queen of Pain,Phantom Assassin,Huskar,Viper,Slardar,Shadow Shaman,Lone Druid,True
Puck,Winter Wyvern,Death Prophet,Oracle,Rubick,Dazzle,Lina,Nature's Prophet,Phantom Assassin,Dragon Knight,False
Shadow Fiend,Monkey King,Tiny,Ember Spirit,Pugna,Storm Spirit,Ursa,Weaver,Tusk,Bloodseeker,True
Keeper of the Light,Legion Commander,Sniper,Anti-Mage,Kunkka,Ogre Magi,Juggernaut,Warlock,Invoker,Earthshaker,True
Crystal Maiden,Alchemist,Kunkka,Slardar,Abaddon,Invoker,Puck,Visage,Tidehunter,Warlock,True
Axe,Phantom Assassin,Medusa,Earthshaker,Earth Spirit,Sniper,Monkey King,Bloodseeker,Phantom Lancer,Necrophos,False
Sand King,Mirana,Shadow Fiend,Chaos Knight,Monkey King,Spirit Breaker,Lifestealer,Bounty Hunter,Venomancer,Sniper,True
Monkey King,Beastmaster,Phantom Assassin,Phantom Lancer,Alchemist,Sven,Centaur Warrunner,Enigma,Bloodseeker,Warlock,False
Lone Druid,Luna,Magnus,Leshrac,Windranger,Tidehunter,Beastmaster,Witch Doctor,Dragon Knight,Winter Wyvern,True
Jakiro,Tusk,Sven,Pudge,Tinker,Drow Ranger,Rubick,Templar Assassin,Riki,Clinkz,True
Sniper,Nature's Prophet,Windranger,Drow Ranger,Lich,Keeper of the Light,Spectre,Bristleback,Spirit Breaker,Tidehunter,True
Troll Warlord,Techies,Drow Ranger,Bristleback,Earthshaker,Juggernaut,Lina,Clockwerk,Sven,Venomancer,True
Kunkka,Broodmother,Naga Siren,Disruptor,Terrorblade,Luna,Visage,Anti-Mage,Shadow Fiend,Phantom Assassin,True
Nature's Prophet,Batrider,Invoker,Shadow Shaman,Legion Commander,Lifestealer,Spirit Breaker,Riki,Disruptor,Outworld Devourer,False
Brewmaster,Viper,Doom,Vengeful Spirit,Chen,Outworld Devourer,Lion,Monkey King,Riki,Ancient Apparition,False
Alchemist,Arc Warden,Bristleback,Dragon Knight,Faceless Void,Nyx Assassin,Visage,Luna,Windranger,Queen of Pain,True
Necrophos,Pudge,Meepo,Phantom Assassin,Riki,Lich,Magnus,Invoker,Slark,Bloodseeker,True
Spirit Breaker,Zeus,Silencer,Jakiro,Lycan,Visage,Undying,Centaur Warrunner,Pudge,Dark Seer,True
Necrophos,Monkey King,Timbersaw,Spirit Breaker,Rubick,Sven,Ember Spirit,Bloodseeker,Riki,Earthshaker,True
Chen,Broodmother,Kunkka,Enchantress,Monkey King,Oracle,Invoker,Doom,Phantom Assassin,Elder Titan,True
Juggernaut,Slardar,Brewmaster,Phantom Assassin,Winter Wyvern,Zeus,Sniper,Dragon Knight,Anti-Mage,Bloodseeker,True
Rubick,Leshrac,Riki,Ursa,Bristleback,Anti-Mage,Vengeful Spirit,Drow Ranger,Phantom Assassin,Legion Commander,False
Tiny,Pudge,Anti-Mage,Invoker,Faceless Void,Rubick,Bloodseeker,Kunkka,Visage,Clinkz,True
Necrophos,Slardar,Lycan,Venomancer,Enchantress,Slark,Terrorblade,Pudge,Bristleback,Vengeful Spirit,True
Lifestealer,Kunkka,Phantom Assassin,Zeus,Riki,Bounty Hunter,Spectre,Storm Spirit,Pudge,Viper,False
Pugna,Medusa,Riki,Gyrocopter,Jakiro,Nyx Assassin,Sniper,Leshrac,Elder Titan,Enigma,True
Phantom Assassin,Slardar,Jakiro,Lina,Juggernaut,Faceless Void,Lich,Sven,Magnus,Shadow Fiend,True
Weaver,Axe,Nature's Prophet,Tidehunter,Terrorblade,Spirit Breaker,Warlock,Pudge,Sand King,Lion,True
Brewmaster,Treant Protector,Tusk,Axe,Venomancer,Lina,Faceless Void,Ursa,Medusa,Doom,True
Spectre,Keeper of the Light,Luna,Spirit Breaker,Clockwerk,Phoenix,Slardar,Monkey King,Faceless Void,Crystal Maiden,True
Nature's Prophet,Spectre,Sand King,Queen of Pain,Treant Protector,Winter Wyvern,Visage,Timbersaw,Tidehunter,Warlock,True
Night Stalker,Chaos Knight,Viper,Rubick,Crystal Maiden,Dark Seer,Disruptor,Dragon Knight,Phantom Lancer,Clockwerk,False
Dazzle,Tidehunter,Treant Protector,Bloodseeker,Disruptor,Dragon Knight,Lich,Razor,Alchemist,Warlock,True
Treant Protector,Keeper of the Light,Tusk,Storm Spirit,Riki,Lich,Doom,Lifestealer,Shadow Shaman,Venomancer,True
Dragon Knight,Monkey King,Nyx Assassin,Chen,Puck,Phantom Lancer,Windranger,Spectre,Witch Doctor,Tidehunter,True
Gyrocopter,Winter Wyvern,Lich,Queen of Pain,Pudge,Enigma,Huskar,Enchantress,Arc Warden,Nature's Prophet,False
Shadow Fiend,Winter Wyvern,Beastmaster,Bristleback,Lion,Clinkz,Enchantress,Arc Warden,Dazzle,Night Stalker,True
Earthshaker,Lina,Juggernaut,Pudge,Enigma,Invoker,Tiny,Visage,Spectre,Rubick,False
Clockwerk,Magnus,Nature's Prophet,Arc Warden,Tiny,Tidehunter,Night Stalker,Undying,Outworld Devourer,Warlock,True
Nature's Prophet,Sand King,Pudge,Phoenix,Magnus,Spectre,Shadow Fiend,Lina,Bounty Hunter,Alchemist,True
Invoker,Tusk,Phantom Assassin,Axe,Bristleback,Sniper,Huskar,Chen,Viper,Pudge,True
Kunkka,Dragon Knight,Clockwerk,Storm Spirit,Jakiro,Lich,Crystal Maiden,Shadow Shaman,Io,Oracle,True
Queen of Pain,Morphling,Nyx Assassin,Witch Doctor,Silencer,Shadow Shaman,Invoker,Lycan,Sniper,Underlord,True
Drow Ranger,Necrophos,Ancient Apparition,Earthshaker,Viper,Weaver,Sand King,Queen of Pain,Clinkz,Venomancer,True
Legion Commander,Lina,Bounty Hunter,Monkey King,Clinkz,Sven,Riki,Bloodseeker,Sniper,Phantom Lancer,True
Huskar,Bristleback,Sand King,Lina,Winter Wyvern,Drow Ranger,Bounty Hunter,Puck,Clockwerk,Underlord,False
Silencer,Chaos Knight,Doom,Death Prophet,Witch Doctor,Pudge,Centaur Warrunner,Leshrac,Invoker,Meepo,True
Silencer,Legion Commander,Timbersaw,Death Prophet,Monkey King,Troll Warlord,Axe,Tiny,Anti-Mage,Lion,True
Wraith King,Juggernaut,Sniper,Axe,Lich,Bristleback,Huskar,Phantom Assassin,Zeus,Viper,False
Storm Spirit,Wraith King,Ogre Magi,Drow Ranger,Earth Spirit,Lina,Necrophos,Tinker,Keeper of the Light,Omniknight,True
Ogre Magi,Necrophos,Mirana,Templar Assassin,Ursa,Spectre,Tiny,Rubick,Puck,Naga Siren,True
Tinker,Nature's Prophet,Legion Commander,Morphling,Sniper,Bristleback,Anti-Mage,Storm Spirit,Bloodseeker,Phantom Assassin,True
Huskar,Invoker,Bloodseeker,Keeper of the Light,Riki,Bristleback,Legion Commander,Necrophos,Clinkz,Techies,False
Axe,Ember Spirit,Slark,Night Stalker,Sniper,Tidehunter,Elder Titan,Slardar,Treant Protector,Invoker,True
Witch Doctor,Clinkz,Night Stalker,Warlock,Arc Warden,Queen of Pain,Storm Spirit,Zeus,Chaos Knight,Spirit Breaker,False
Phantom Assassin,Invoker,Lich,Slardar,Faceless Void,Zeus,Legion Commander,Pudge,Doom,Shadow Fiend,False
Enigma,Alchemist,Magnus,Death Prophet,Omniknight,Tidehunter,Dazzle,Clockwerk,Lifestealer,Undying,True
Enchantress,Phantom Lancer,Visage,Earthshaker,Razor,Clinkz,Pugna,Outworld Devourer,Sven,Sand King,True
Slardar,Ancient Apparition,Alchemist,Ursa,Crystal Maiden,Bounty Hunter,Medusa,Pudge,Disruptor,Skywrath Mage,True
Templar Assassin,Luna,Earthshaker,Chaos Knight,Sniper,Sven,Monkey King,Vengeful Spirit,Drow Ranger,Windranger,False
Kunkka,Crystal Maiden,Sand King,Bloodseeker,Luna,Zeus,Treant Protector,Phoenix,Riki,Witch Doctor,True
Rubick,Bristleback,Tinker,Chaos Knight,Sven,Bloodseeker,Zeus,Death Prophet,Bounty Hunter,Legion Commander,False
Shadow Shaman,Bristleback,Phantom Assassin,Pudge,Shadow Fiend,Juggernaut,Alchemist,Wraith King,Tinker,Sniper,True
Slark,Sven,Clinkz,Zeus,Windranger,Huskar,Luna,Dragon Knight,Phantom Lancer,Crystal Maiden,False
Oracle,Ancient Apparition,Nature's Prophet,Lion,Treant Protector,Juggernaut,Bloodseeker,Zeus,Crystal Maiden,Jakiro,True
Warlock,Anti-Mage,Sand King,Huskar,Puck,Alchemist,Silencer,Sniper,Zeus,Nyx Assassin,False
Windranger,Bounty Hunter,Alchemist,Visage,Zeus,Viper,Spirit Breaker,Mirana,Dazzle,Arc Warden,False
Invoker,Phantom Lancer,Magnus,Crystal Maiden,Nature's Prophet,Naga Siren,Techies,Beastmaster,Riki,Legion Commander,True
Abaddon,Nature's Prophet,Morphling,Venomancer,Pugna,Oracle,Treant Protector,Tidehunter,Timbersaw,Necrophos,True
Windranger,Underlord,Faceless Void,Skywrath Mage,Bloodseeker,Phantom Lancer,Sniper,Necrophos,Kunkka,Troll Warlord,False
Drow Ranger,Sven,Lycan,Zeus,Axe,Tidehunter,Dragon Knight,Riki,Meepo,Lich,True
Tidehunter,Timbersaw,Sven,Treant Protector,Winter Wyvern,Venomancer,Weaver,Lina,Kunkka,Troll Warlord,False
Naga Siren,Clockwerk,Terrorblade,Sniper,Chaos Knight,Winter Wyvern,Clinkz,Dark Seer,Juggernaut,Lycan,False
Earthshaker,Bloodseeker,Zeus,Lich,Broodmother,Mirana,Drow Ranger,Axe,Visage,Centaur Warrunner,False
Lifestealer,Tidehunter,Disruptor,Sniper,Tinker,Sven,Alchemist,Spirit Breaker,Ogre Magi,Queen of Pain,False
Disruptor,Riki,Phantom Assassin,Keeper of the Light,Axe,Juggernaut,Necrophos,Invoker,Clinkz,Broodmother,True
Sven,Shadow Fiend,Shadow Shaman,Ursa,Dragon Knight,Faceless Void,Bloodseeker,Phantom Assassin,Luna,Viper,True
Legion Commander,Viper,Dark Seer,Windranger,Monkey King,Terrorblade,Anti-Mage,Storm Spirit,Alchemist,Centaur Warrunner,True
Monkey King,Anti-Mage,Ogre Magi,Bloodseeker,Riki,Clinkz,Alchemist,Wraith King,Shadow Fiend,Visage,True
Chaos Knight,Terrorblade,Troll Warlord,Nyx Assassin,Underlord,Enigma,Earthshaker,Slardar,Morphling,Windranger,False
Rubick,Warlock,Spectre,Lycan,Necrophos,Alchemist,Terrorblade,Phoenix,Lich,Bristleback,True
Riki,Shadow Fiend,Bristleback,Faceless Void,Mirana,Ursa,Meepo,Centaur Warrunner,Visage,Phantom Assassin,True
Huskar,Necrophos,Shadow Shaman,Monkey King,Invoker,Vengeful Spirit,Skywrath Mage,Chen,Venomancer,Dragon Knight,True
Spectre,Earthshaker,Bloodseeker,Legion Commander,Tidehunter,Crystal Maiden,Magnus,Skywrath Mage,Omniknight,Troll Warlord,True
Spirit Breaker,Lina,Lion,Legion Commander,Juggernaut,Visage,Spectre,Invoker,Underlord,Slardar,True
Weaver,Kunkka,Enigma,Axe,Puck,Legion Commander,Tiny,Sniper,Shadow Fiend,Phantom Assassin,True
Spirit Breaker,Legion Commander,Skywrath Mage,Invoker,Earthshaker,Tinker,Wraith King,Huskar,Broodmother,Kunkka,True
Bloodseeker,Phantom Lancer,Sand King,Abaddon,Bounty Hunter,Medusa,Axe,Riki,Phantom Assassin,Anti-Mage,True
Lina,Abaddon,Earthshaker,Enigma,Monkey King,Razor,Ursa,Tiny,Bounty Hunter,Legion Commander,False
Troll Warlord,Spectre,Night Stalker,Spirit Breaker,Centaur Warrunner,Dragon Knight,Pugna,Tiny,Crystal Maiden,Bristleback,True
Bane,Gyrocopter,Undying,Lycan,Sven,Sand King,Shadow Shaman,Oracle,Visage,Drow Ranger,False
Faceless Void,Lone Druid,Broodmother,Windranger,Mirana,Medusa,Pudge,Tiny,Necrophos,Slark,True
Earthshaker,Sven,Templar Assassin,Riki,Crystal Maiden,Clockwerk,Drow Ranger,Viper,Winter Wyvern,Spirit Breaker,False
Slark,Io,Visage,Skywrath Mage,Venomancer,Enchantress,Pugna,Troll Warlord,Shadow Shaman,Storm Spirit,False
Lina,Alchemist,Phantom Assassin,Sven,Keeper of the Light,Sand King,Necrophos,Juggernaut,Tidehunter,Io,True
Dragon Knight,Shadow Fiend,Faceless Void,Legion Commander,Dazzle,Abaddon,Ursa,Pudge,Bristleback,Sniper,True
Terrorblade,Bristleback,Io,Monkey King,Death Prophet,Underlord,Sniper,Lich,Wraith King,Slardar,False
Slark,Wraith King,Sniper,Magnus,Lion,Phantom Lancer,Medusa,Pugna,Mirana,Pudge,True
Outworld Devourer,Silencer,Pudge,Earthshaker,Sniper,Kunkka,Anti-Mage,Undying,Shadow Shaman,Slark,False
Legion Commander,Lina,Spectre,Ancient Apparition,Faceless Void,Sven,Underlord,Weaver,Puck,Nyx Assassin,False
Naga Siren,Ursa,Monkey King,Sniper,Morphling,Nature's Prophet,Juggernaut,Lone Druid,Drow Ranger,Axe,False
Weaver,Bounty Hunter,Wraith King,Bristleback,Terrorblade,Death Prophet,Dragon Knight,Magnus,Elder Titan,Templar Assassin,False
Slark,Zeus,Legion Commander,Slardar,Tinker,Juggernaut,Sniper,Wraith King,Mirana,Shadow Shaman,True
Weaver,Spectre,Keeper of the Light,Brewmaster,Necrophos,Spirit Breaker,Beastmaster,Nature's Prophet,Ancient Apparition,Undying,False
Magnus,Silencer,Phantom Assassin,Drow Ranger,Juggernaut,Viper,Axe,Gyrocopter,Luna,Vengeful Spirit,True
Weaver,Shadow Demon,Batrider,Venomancer,Sand King,Tidehunter,Outworld Devourer,Winter Wyvern,Legion Commander,Io,True
Drow Ranger,Enigma,Beastmaster,Earthshaker,Nature's Prophet,Shadow Demon,Visage,Io,Oracle,Puck,True
Tidehunter,Zeus,Meepo,Winter Wyvern,Puck,Chaos Knight,Vengeful Spirit,Kunkka,Weaver,Enigma,False
Naga Siren,Underlord,Timbersaw,Elder Titan,Bloodseeker,Terrorblade,Luna,Nature's Prophet,Chen,Meepo,False
Anti-Mage,Warlock,Gyrocopter,Nature's Prophet,Shadow Shaman,Timbersaw,Juggernaut,Sven,Storm Spirit,Crystal Maiden,True
Chaos Knight,Luna,Phantom Assassin,Axe,Keeper of the Light,Dragon Knight,Invoker,Monkey King,Pudge,Bristleback,True
Anti-Mage,Monkey King,Phantom Assassin,Viper,Windranger,Bounty Hunter,Sniper,Bristleback,Skywrath Mage,Legion Commander,True
Razor,Bounty Hunter,Luna,Kunkka,Nyx Assassin,Sniper,Disruptor,Bloodseeker,Rubick,Puck,True
Monkey King,Windranger,Dark Seer,Oracle,Spectre,Skywrath Mage,Sniper,Storm Spirit,Arc Warden,Terrorblade,False
Phantom Assassin,Faceless Void,Enchantress,Phantom Lancer,Monkey King,Queen of Pain,Terrorblade,Spectre,Witch Doctor,Bloodseeker,True
Lycan,Necrophos,Visage,Weaver,Viper,Juggernaut,Witch Doctor,Ogre Magi,Spectre,Lion,True
Anti-Mage,Vengeful Spirit,Earthshaker,Chaos Knight,Dragon Knight,Juggernaut,Slardar,Ogre Magi,Invoker,Legion Commander,True
Chaos Knight,Pudge,Lifestealer,Lich,Ember Spirit,Riki,Viper,Sand King,Morphling,Faceless Void,True
Naga Siren,Omniknight,Io,Arc Warden,Zeus,Morphling,Doom,Earthshaker,Slardar,Phoenix,True
Disruptor,Luna,Invoker,Bounty Hunter,Slark,Rubick,Lina,Sniper,Phantom Assassin,Nyx Assassin,True
Axe,Invoker,Doom,Slark,Phantom Lancer,Razor,Silencer,Zeus,Dragon Knight,Sniper,False
Necrophos,Alchemist,Phantom Assassin,Bane,Zeus,Juggernaut,Medusa,Invoker,Chaos Knight,Broodmother,True
Faceless Void,Zeus,Templar Assassin,Outworld Devourer,Sniper,Anti-Mage,Lion,Night Stalker,Invoker,Magnus,False
Puck,Bloodseeker,Legion Commander,Pudge,Troll Warlord,Outworld Devourer,Sniper,Queen of Pain,Faceless Void,Wraith King,False
Techies,Enigma,Luna,Keeper of the Light,Terrorblade,Tidehunter,Lich,Ancient Apparition,Juggernaut,Nature's Prophet,True
Wraith King,Axe,Viper,Necrophos,Venomancer,Pudge,Undying,Riki,Monkey King,Kunkka,False
Venomancer,Kunkka,Vengeful Spirit,Juggernaut,Pudge,Nature's Prophet,Medusa,Bristleback,Spirit Breaker,Arc Warden,True
Ancient Apparition,Lion,Enigma,Techies,Zeus,Kunkka,Meepo,Abaddon,Ogre Magi,Pudge,False
Queen of Pain,Juggernaut,Brewmaster,Night Stalker,Crystal Maiden,Viper,Anti-Mage,Earthshaker,Mirana,Lich,False
Wraith King,Lich,Sven,Riki,Venomancer,Chaos Knight,Invoker,Earthshaker,Viper,Sniper,False
Viper,Venomancer,Riki,Slardar,Windranger,Pudge,Necrophos,Mirana,Lich,Omniknight,False
Mirana,Sven,Legion Commander,Bane,Naga Siren,Ursa,Lifestealer,Razor,Pudge,Underlord,True
Abaddon,Juggernaut,Lycan,Warlock,Sniper,Silencer,Razor,Bloodseeker,Clockwerk,Pugna,False
Invoker,Wraith King,Lion,Clinkz,Bloodseeker,Luna,Viper,Sniper,Juggernaut,Shadow Shaman,True
Earthshaker,Weaver,Anti-Mage,Phantom Lancer,Brewmaster,Doom,Luna,Nyx Assassin,Night Stalker,Shadow Shaman,True
Spirit Breaker,Templar Assassin,Bloodseeker,Zeus,Puck,Witch Doctor,Juggernaut,Pudge,Kunkka,Shadow Shaman,True
Terrorblade,Viper,Axe,Drow Ranger,Lone Druid,Pugna,Alchemist,Invoker,Death Prophet,Juggernaut,True
Viper,Storm Spirit,Faceless Void,Lina,Lich,Ursa,Elder Titan,Bane,Axe,Timbersaw,True
Io,Tidehunter,Ogre Magi,Treant Protector,Alchemist,Beastmaster,Phantom Assassin,Bloodseeker,Disruptor,Vengeful Spirit,False
Tusk,Doom,Nature's Prophet,Phantom Lancer,Wraith King,Crystal Maiden,Riki,Mirana,Pugna,Phantom Assassin,True
Tidehunter,Razor,Troll Warlord,Kunkka,Zeus,Riki,Chaos Knight,Naga Siren,Necrophos,Viper,False
Slark,Alchemist,Monkey King,Tidehunter,Terrorblade,Axe,Tusk,Drow Ranger,Tiny,Death Prophet,False
Sniper,Silencer,Huskar,Queen of Pain,Terrorblade,Kunkka,Earthshaker,Arc Warden,Lina,Night Stalker,False
Mirana,Shadow Fiend,Chaos Knight,Clinkz,Pudge,Zeus,Legion Commander,Sniper,Rubick,Tiny,False
Winter Wyvern,Anti-Mage,Dark Seer,Shadow Fiend,Necrophos,Riki,Phantom Assassin,Batrider,Storm Spirit,Rubick,False
Templar Assassin,Spectre,Tidehunter,Faceless Void,Riki,Treant Protector,Timbersaw,Ember Spirit,Legion Commander,Sven,False
Arc Warden,Sniper,Windranger,Brewmaster,Drow Ranger,Oracle,Bloodseeker,Weaver,Leshrac,Bristleback,True
Drow Ranger,Lich,Windranger,Slark,Invoker,Techies,Underlord,Chen,Nature's Prophet,Pugna,False
Juggernaut,Elder Titan,Batrider,Omniknight,Dark Seer,Spirit Breaker,Clinkz,Chaos Knight,Slark,Witch Doctor,False
Ancient Apparition,Monkey King,Phantom Assassin,Ogre Magi,Necrophos,Slardar,Tidehunter,Invoker,Lifestealer,Spirit Breaker,True
Techies,Pugna,Legion Commander,Windranger,Razor,Zeus,Lycan,Kunkka,Earth Spirit,Puck,False
Invoker,Clinkz,Underlord,Visage,Earthshaker,Monkey King,Shadow Fiend,Necrophos,Lich,Legion Commander,False
Spectre,Ancient Apparition,Venomancer,Monkey King,Tidehunter,Necrophos,Terrorblade,Luna,Doom,Riki,True
Windranger,Enchantress,Luna,Drow Ranger,Skywrath Mage,Alchemist,Bristleback,Undying,Phantom Lancer,Jakiro,True
Sand King,Phantom Assassin,Invoker,Monkey King,Nature's Prophet,Necrophos,Legion Commander,Chaos Knight,Shadow Fiend,Pudge,False
Sven,Jakiro,Medusa,Necrophos,Spirit Breaker,Lycan,Puck,Night Stalker,Nyx Assassin,Pudge,True
Slark,Sven,Queen of Pain,Juggernaut,Alchemist,Tidehunter,Pudge,Spirit Breaker,Dazzle,Enchantress,True
Shadow Fiend,Mirana,Riki,Rubick,Visage,Pudge,Tusk,Puck,Ogre Magi,Brewmaster,True
Shadow Shaman,Vengeful Spirit,Nyx Assassin,Invoker,Storm Spirit,Templar Assassin,Shadow Fiend,Bristleback,Drow Ranger,Slardar,False
Venomancer,Slardar,Vengeful Spirit,Pudge,Gyrocopter,Riki,Shadow Shaman,Outworld Devourer,Enigma,Lone Druid,False
Mirana,Arc Warden,Underlord,Elder Titan,Clockwerk,Terrorblade,Shadow Shaman,Enigma,Juggernaut,Centaur Warrunner,True
Earthshaker,Viper,Shadow Demon,Luna,Queen of Pain,Invoker,Slark,Zeus,Sand King,Medusa,True
Troll Warlord,Queen of Pain,Venomancer,Monkey King,Clinkz,Vengeful Spirit,Phantom Lancer,Sniper,Underlord,Oracle,True
Ogre Magi,Mirana,Troll Warlord,Pudge,Juggernaut,Monkey King,Venomancer,Spectre,Legion Commander,Vengeful Spirit,True
Sniper,Wraith King,Lifestealer,Phantom Assassin,Ursa,Legion Commander,Troll Warlord,Enigma,Axe,Invoker,True
Tidehunter,Techies,Enchantress,Oracle,Riki,Phantom Assassin,Mirana,Ogre Magi,Phantom Lancer,Sven,False
Pugna,Invoker,Nature's Prophet,Brewmaster,Venomancer,Arc Warden,Elder Titan,Weaver,Nyx Assassin,Pudge,True
Monkey King,Oracle,Sniper,Enigma,Anti-Mage,Undying,Juggernaut,Silencer,Bounty Hunter,Venomancer,False
Lina,Crystal Maiden,Centaur Warrunner,Razor,Queen of Pain,Invoker,Huskar,Shadow Shaman,Leshrac,Night Stalker,True
Sand King,Phantom Assassin,Viper,Terrorblade,Leshrac,Drow Ranger,Troll Warlord,Vengeful Spirit,Nature's Prophet,Tusk,True
Necrophos,Kunkka,Alchemist,Silencer,Shadow Fiend,Nature's Prophet,Io,Oracle,Clinkz,Visage,True
Venomancer,Sniper,Timbersaw,Legion Commander,Techies,Ancient Apparition,Death Prophet,Bane,Huskar,Kunkka,False
Clockwerk,Templar Assassin,Disruptor,Pudge,Bloodseeker,Luna,Lion,Abaddon,Lifestealer,Sniper,False
Sniper,Dragon Knight,Slark,Earthshaker,Pugna,Spirit Breaker,Tinker,Tiny,Bounty Hunter,Luna,False
Ancient Apparition,Sniper,Viper,Sven,Storm Spirit,Shadow Fiend,Tusk,Witch Doctor,Lifestealer,Riki,False
Ursa,Viper,Earthshaker,Mirana,Nature's Prophet,Faceless Void,Drow Ranger,Axe,Winter Wyvern,Sniper,True
Lifestealer,Keeper of the Light,Sniper,Death Prophet,Broodmother,Outworld Devourer,Spirit Breaker,Meepo,Invoker,Ursa,True
Necrophos,Anti-Mage,Keeper of the Light,Rubick,Venomancer,Lina,Storm Spirit,Earth Spirit,Lich,Techies,True
Slardar,Dragon Knight,Anti-Mage,Mirana,Skywrath Mage,Gyrocopter,Underlord,Drow Ranger,Omniknight,Witch Doctor,True
Invoker,Weaver,Lion,Tinker,Techies,Anti-Mage,Kunkka,Lifestealer,Crystal Maiden,Rubick,False
Gyrocopter,Luna,Enigma,Dazzle,Abaddon,Io,Tidehunter,Disruptor,Earth Spirit,Crystal Maiden,True
Enchantress,Weaver,Centaur Warrunner,Spirit Breaker,Sniper,Jakiro,Slark,Io,Viper,Anti-Mage,False
Phoenix,Windranger,Clockwerk,Troll Warlord,Pugna,Bane,Undying,Broodmother,Viper,Doom,True
Bloodseeker,Sand King,Lifestealer,Sniper,Necrophos,Timbersaw,Alchemist,Zeus,Mirana,Crystal Maiden,False
Ember Spirit,Clinkz,Tinker,Disruptor,Pudge,Slardar,Terrorblade,Enchantress,Venomancer,Templar Assassin,False
Queen of Pain,Brewmaster,Axe,Visage,Slark,Lion,Pugna,Clinkz,Timbersaw,Meepo,False
Shadow Fiend,Visage,Mirana,Monkey King,Spirit Breaker,Omniknight,Wraith King,Phoenix,Zeus,Alchemist,False
Batrider,Elder Titan,Phantom Lancer,Keeper of the Light,Winter Wyvern,Witch Doctor,Riki,Tiny,Phantom Assassin,Sven,False
Bloodseeker,Huskar,Timbersaw,Zeus,Techies,Lion,Morphling,Monkey King,Faceless Void,Pudge,False
Spectre,Shadow Fiend,Tusk,Techies,Leshrac,Clockwerk,Lich,Bane,Silencer,Viper,False
Invoker,Tinker,Chaos Knight,Wraith King,Anti-Mage,Legion Commander,Sven,Queen of Pain,Weaver,Slark,True
Pugna,Ogre Magi,Juggernaut,Tidehunter,Sniper,Kunkka,Outworld Devourer,Undying,Spirit Breaker,Lifestealer,False
Phoenix,Viper,Death Prophet,Shadow Fiend,Shadow Shaman,Monkey King,Clinkz,Riki,Tinker,Timbersaw,False
Bounty Hunter,Tiny,Ember Spirit,Tusk,Riki,Pudge,Crystal Maiden,Anti-Mage,Legion Commander,Venomancer,True
Crystal Maiden,Razor,Bloodseeker,Clockwerk,Shadow Shaman,Troll Warlord,Rubick,Juggernaut,Axe,Silencer,False
Anti-Mage,Keeper of the Light,Sven,Shadow Fiend,Pudge,Tidehunter,Drow Ranger,Storm Spirit,Phantom Assassin,Invoker,True
Brewmaster,Elder Titan,Phantom Assassin,Dragon Knight,Viper,Chaos Knight,Windranger,Lion,Witch Doctor,Lifestealer,True
